utc_ts,respondent,D,DF
2022-02-02 22:00:00+00:00,PJM,101542.0,101935.0
2022-02-02 23:00:00+00:00,PJM,103786.0,103417.0
2022-02-03 00:00:00+00:00,PJM,105569.0,102515.0
2022-02-03 01:00:00+00:00,PJM,104351.0,101256.0
2022-02-03 02:00:00+00:00,PJM,102410.0,98303.0
2022-02-03 03:00:00+00:00,PJM,99666.0,93788.0
2022-02-03 04:00:00+00:00,PJM,96063.0,89462.0
2022-02-03 05:00:00+00:00,PJM,92576.0,86285.0
2022-02-03 06:00:00+00:00,PJM,89927.0,83822.0
2022-02-03 07:00:00+00:00,PJM,88319.0,82869.0
2022-02-03 08:00:00+00:00,PJM,87068.0,82874.0
2022-02-03 09:00:00+00:00,PJM,87159.0,84405.0
2022-02-03 10:00:00+00:00,PJM,88072.0,88427.0
2022-02-03 11:00:00+00:00,PJM,90668.0,95040.0
2022-02-03 12:00:00+00:00,PJM,96542.0,99915.0
2022-02-03 13:00:00+00:00,PJM,101247.0,101659.0
2022-02-03 14:00:00+00:00,PJM,102526.0,101844.0
2022-02-03 15:00:00+00:00,PJM,102910.0,101433.0
2022-02-03 16:00:00+00:00,PJM,103266.0,100784.0
2022-02-03 17:00:00+00:00,PJM,103335.0,99939.0
2022-02-03 18:00:00+00:00,PJM,102828.0,99241.0
2022-02-03 19:00:00+00:00,PJM,102253.0,98630.0
2022-02-03 20:00:00+00:00,PJM,101327.0,98532.0
2022-02-03 21:00:00+00:00,PJM,100593.0,100091.0
2022-02-03 22:00:00+00:00,PJM,101397.0,103195.0
2022-02-03 23:00:00+00:00,PJM,104078.0,103936.0
2022-02-04 00:00:00+00:00,PJM,105144.0,102652.0
2022-02-04 01:00:00+00:00,PJM,103254.0,100645.0
2022-02-04 02:00:00+00:00,PJM,100625.0,97117.0
2022-02-04 03:00:00+00:00,PJM,97076.0,92538.0
2022-02-04 04:00:00+00:00,PJM,93124.0,88065.0
2022-02-04 05:00:00+00:00,PJM,89795.0,85190.0
2022-02-04 06:00:00+00:00,PJM,86969.0,83859.0
2022-02-04 07:00:00+00:00,PJM,85005.0,82896.0
2022-02-04 08:00:00+00:00,PJM,84049.0,82849.0
2022-02-04 09:00:00+00:00,PJM,83836.0,84549.0
2022-02-04 10:00:00+00:00,PJM,84340.0,88798.0
2022-02-04 11:00:00+00:00,PJM,86631.0,95615.0
2022-02-04 12:00:00+00:00,PJM,91858.0,101155.0
2022-02-04 13:00:00+00:00,PJM,96837.0,102977.0
2022-02-04 14:00:00+00:00,PJM,99368.0,103261.0
2022-02-04 15:00:00+00:00,PJM,101152.0,102931.0
2022-02-04 16:00:00+00:00,PJM,102078.0,101969.0
2022-02-04 17:00:00+00:00,PJM,101906.0,100861.0
2022-02-04 18:00:00+00:00,PJM,102110.0,99905.0
2022-02-04 19:00:00+00:00,PJM,102098.0,99147.0
2022-02-04 20:00:00+00:00,PJM,101883.0,99438.0
2022-02-04 21:00:00+00:00,PJM,102139.0,101689.0
2022-02-04 22:00:00+00:00,PJM,103388.0,106219.0
2022-02-04 23:00:00+00:00,PJM,106291.0,107962.0
2022-02-05 00:00:00+00:00,PJM,108212.0,107394.0
2022-02-05 01:00:00+00:00,PJM,107232.0,106156.0
2022-02-05 02:00:00+00:00,PJM,105738.0,104196.0
2022-02-05 03:00:00+00:00,PJM,103737.0,101392.0
2022-02-05 04:00:00+00:00,PJM,100798.0,98133.0
2022-02-05 05:00:00+00:00,PJM,98358.0,95960.0
2022-02-05 06:00:00+00:00,PJM,97112.0,93853.0
2022-02-05 07:00:00+00:00,PJM,95946.0,93696.0
2022-02-05 08:00:00+00:00,PJM,95868.0,93964.0
2022-02-05 09:00:00+00:00,PJM,95617.0,95561.0
2022-02-05 10:00:00+00:00,PJM,95889.0,98096.0
2022-02-05 11:00:00+00:00,PJM,98107.0,101409.0
2022-02-05 12:00:00+00:00,PJM,101365.0,105256.0
2022-02-05 13:00:00+00:00,PJM,104828.0,107515.0
2022-02-05 14:00:00+00:00,PJM,106481.0,107335.0
2022-02-05 15:00:00+00:00,PJM,105788.0,105872.0
2022-02-05 16:00:00+00:00,PJM,104592.0,103981.0
2022-02-05 17:00:00+00:00,PJM,102974.0,101572.0
2022-02-05 18:00:00+00:00,PJM,101225.0,99387.0
2022-02-05 19:00:00+00:00,PJM,100208.0,98119.0
2022-02-05 20:00:00+00:00,PJM,99305.0,98516.0
2022-02-05 21:00:00+00:00,PJM,99225.0,101254.0
2022-02-05 22:00:00+00:00,PJM,101014.0,106638.0
2022-02-05 23:00:00+00:00,PJM,106542.0,110362.0
2022-02-06 00:00:00+00:00,PJM,111297.0,110945.0
2022-02-06 01:00:00+00:00,PJM,111923.0,110671.0
2022-02-06 02:00:00+00:00,PJM,111220.0,109524.0
2022-02-06 03:00:00+00:00,PJM,109625.0,107363.0
2022-02-06 04:00:00+00:00,PJM,107289.0,104711.0
2022-02-06 05:00:00+00:00,PJM,105156.0,102484.0
2022-02-06 06:00:00+00:00,PJM,103285.0,100641.0
2022-02-06 07:00:00+00:00,PJM,102306.0,100293.0
2022-02-06 08:00:00+00:00,PJM,101974.0,100475.0
2022-02-06 09:00:00+00:00,PJM,102389.0,101393.0
2022-02-06 10:00:00+00:00,PJM,103410.0,102889.0
2022-02-06 11:00:00+00:00,PJM,105223.0,105395.0
2022-02-06 12:00:00+00:00,PJM,107593.0,108098.0
2022-02-06 13:00:00+00:00,PJM,109833.0,108495.0
2022-02-06 14:00:00+00:00,PJM,108751.0,105452.0
2022-02-06 15:00:00+00:00,PJM,105493.0,101471.0
2022-02-06 16:00:00+00:00,PJM,101928.0,97957.0
2022-02-06 17:00:00+00:00,PJM,99621.0,95199.0
2022-02-06 18:00:00+00:00,PJM,97973.0,92890.0
2022-02-06 19:00:00+00:00,PJM,96541.0,91635.0
2022-02-06 20:00:00+00:00,PJM,94960.0,92039.0
2022-02-06 21:00:00+00:00,PJM,95164.0,95020.0
2022-02-06 22:00:00+00:00,PJM,96422.0,100886.0
2022-02-06 23:00:00+00:00,PJM,100651.0,104407.0
2022-02-07 00:00:00+00:00,PJM,106043.0,104950.0
2022-02-07 01:00:00+00:00,PJM,106858.0,104730.0
2022-02-07 02:00:00+00:00,PJM,106091.0,102772.0
2022-02-07 03:00:00+00:00,PJM,103554.0,99546.0
2022-02-07 04:00:00+00:00,PJM,100373.0,96598.0
2022-02-07 05:00:00+00:00,PJM,98216.0,94062.0
2022-02-07 06:00:00+00:00,PJM,96529.0,92710.0
2022-02-07 07:00:00+00:00,PJM,96524.0,92415.0
2022-02-07 08:00:00+00:00,PJM,96442.0,93258.0
2022-02-07 09:00:00+00:00,PJM,97115.0,95371.0
2022-02-07 10:00:00+00:00,PJM,98810.0,99579.0
2022-02-07 11:00:00+00:00,PJM,101245.0,105835.0
2022-02-07 12:00:00+00:00,PJM,108203.0,110337.0
2022-02-07 13:00:00+00:00,PJM,113083.0,110973.0
2022-02-07 14:00:00+00:00,PJM,113300.0,109179.0
2022-02-07 15:00:00+00:00,PJM,111091.0,106698.0
2022-02-07 16:00:00+00:00,PJM,108370.0,104072.0
2022-02-07 17:00:00+00:00,PJM,106447.0,102001.0
2022-02-07 18:00:00+00:00,PJM,105580.0,100428.0
2022-02-07 19:00:00+00:00,PJM,105115.0,99251.0
2022-02-07 20:00:00+00:00,PJM,104173.0,99452.0
2022-02-07 21:00:00+00:00,PJM,103828.0,101537.0
2022-02-07 22:00:00+00:00,PJM,103988.0,105953.0
2022-02-07 23:00:00+00:00,PJM,106815.0,108226.0
2022-02-08 00:00:00+00:00,PJM,109686.0,107649.0
2022-02-08 01:00:00+00:00,PJM,109046.0,106563.0
2022-02-08 02:00:00+00:00,PJM,107367.0,103627.0
2022-02-08 03:00:00+00:00,PJM,104274.0,99425.0
2022-02-08 04:00:00+00:00,PJM,100087.0,95387.0
2022-02-08 05:00:00+00:00,PJM,97600.0,92963.0
2022-02-08 06:00:00+00:00,PJM,96169.0,92546.0
2022-02-08 07:00:00+00:00,PJM,94852.0,92161.0
2022-02-08 08:00:00+00:00,PJM,95028.0,92821.0
2022-02-08 09:00:00+00:00,PJM,95306.0,95278.0
2022-02-08 10:00:00+00:00,PJM,97059.0,100371.0
2022-02-08 11:00:00+00:00,PJM,101169.0,108119.0
2022-02-08 12:00:00+00:00,PJM,108485.0,113141.0
2022-02-08 13:00:00+00:00,PJM,113345.0,112582.0
2022-02-08 14:00:00+00:00,PJM,112194.0,109667.0
2022-02-08 15:00:00+00:00,PJM,108561.0,106562.0
2022-02-08 16:00:00+00:00,PJM,105145.0,103589.0
2022-02-08 17:00:00+00:00,PJM,102055.0,101252.0
2022-02-08 18:00:00+00:00,PJM,100626.0,99404.0
2022-02-08 19:00:00+00:00,PJM,100044.0,98023.0
2022-02-08 20:00:00+00:00,PJM,99813.0,98031.0
2022-02-08 21:00:00+00:00,PJM,99563.0,100209.0
2022-02-08 22:00:00+00:00,PJM,100456.0,105109.0
2022-02-08 23:00:00+00:00,PJM,103409.0,107947.0
2022-02-09 00:00:00+00:00,PJM,107436.0,108034.0
2022-02-09 01:00:00+00:00,PJM,107608.0,106656.0
2022-02-09 02:00:00+00:00,PJM,106608.0,103757.0
2022-02-09 03:00:00+00:00,PJM,104171.0,99379.0
2022-02-09 04:00:00+00:00,PJM,100808.0,95205.0
2022-02-09 05:00:00+00:00,PJM,98455.0,92193.0
2022-02-09 06:00:00+00:00,PJM,96116.0,90347.0
2022-02-09 07:00:00+00:00,PJM,95041.0,89784.0
2022-02-09 08:00:00+00:00,PJM,94647.0,90439.0
2022-02-09 09:00:00+00:00,PJM,95042.0,92560.0
2022-02-09 10:00:00+00:00,PJM,96720.0,97536.0
2022-02-09 11:00:00+00:00,PJM,100820.0,104961.0
2022-02-09 12:00:00+00:00,PJM,108111.0,109343.0
2022-02-09 13:00:00+00:00,PJM,112272.0,107951.0
2022-02-09 14:00:00+00:00,PJM,109086.0,104245.0
2022-02-09 15:00:00+00:00,PJM,103460.0,100618.0
2022-02-09 16:00:00+00:00,PJM,99239.0,97539.0
2022-02-09 17:00:00+00:00,PJM,96157.0,95252.0
2022-02-09 18:00:00+00:00,PJM,94392.0,93831.0
2022-02-09 19:00:00+00:00,PJM,93062.0,92749.0
2022-02-09 20:00:00+00:00,PJM,92412.0,92926.0
2022-02-09 21:00:00+00:00,PJM,92019.0,95183.0
2022-02-09 22:00:00+00:00,PJM,94029.0,99947.0
2022-02-09 23:00:00+00:00,PJM,96662.0,102210.0
2022-02-10 00:00:00+00:00,PJM,100262.0,101604.0
2022-02-10 01:00:00+00:00,PJM,100352.0,100288.0
2022-02-10 02:00:00+00:00,PJM,99100.0,97355.0
2022-02-10 03:00:00+00:00,PJM,96479.0,92810.0
2022-02-10 04:00:00+00:00,PJM,93138.0,88498.0
2022-02-10 05:00:00+00:00,PJM,90791.0,85926.0
2022-02-10 06:00:00+00:00,PJM,88055.0,84124.0
2022-02-10 07:00:00+00:00,PJM,86784.0,83620.0
2022-02-10 08:00:00+00:00,PJM,86369.0,84223.0
2022-02-10 09:00:00+00:00,PJM,86631.0,86405.0
2022-02-10 10:00:00+00:00,PJM,87615.0,91106.0
2022-02-10 11:00:00+00:00,PJM,91680.0,98637.0
2022-02-10 12:00:00+00:00,PJM,99209.0,103186.0
2022-02-10 13:00:00+00:00,PJM,103789.0,103018.0
2022-02-10 14:00:00+00:00,PJM,102031.0,100778.0
2022-02-10 15:00:00+00:00,PJM,98277.0,98682.0
2022-02-10 16:00:00+00:00,PJM,95703.0,96891.0
2022-02-10 17:00:00+00:00,PJM,93909.0,95331.0
2022-02-10 18:00:00+00:00,PJM,93246.0,94505.0
2022-02-10 19:00:00+00:00,PJM,93020.0,93949.0
2022-02-10 20:00:00+00:00,PJM,93187.0,94349.0
2022-02-10 21:00:00+00:00,PJM,92033.0,96937.0
2022-02-10 22:00:00+00:00,PJM,92265.0,101532.0
2022-02-10 23:00:00+00:00,PJM,95323.0,103528.0
2022-02-11 00:00:00+00:00,PJM,99479.0,102742.0
2022-02-11 01:00:00+00:00,PJM,99955.0,101491.0
2022-02-11 02:00:00+00:00,PJM,99072.0,98687.0
2022-02-11 03:00:00+00:00,PJM,96995.0,94242.0
2022-02-11 04:00:00+00:00,PJM,93728.0,90015.0
2022-02-11 05:00:00+00:00,PJM,90431.0,87332.0
2022-02-11 06:00:00+00:00,PJM,88630.0,83683.0
2022-02-11 07:00:00+00:00,PJM,88186.0,83255.0
2022-02-11 08:00:00+00:00,PJM,88294.0,83752.0
2022-02-11 09:00:00+00:00,PJM,88899.0,85695.0
2022-02-11 10:00:00+00:00,PJM,90418.0,90325.0
2022-02-11 11:00:00+00:00,PJM,94163.0,97448.0
2022-02-11 12:00:00+00:00,PJM,101493.0,101808.0
2022-02-11 13:00:00+00:00,PJM,105663.0,101104.0
2022-02-11 14:00:00+00:00,PJM,102970.0,98383.0
2022-02-11 15:00:00+00:00,PJM,98538.0,95635.0
2022-02-11 16:00:00+00:00,PJM,94979.0,93180.0
2022-02-11 17:00:00+00:00,PJM,92537.0,91205.0
2022-02-11 18:00:00+00:00,PJM,91401.0,90044.0
2022-02-11 19:00:00+00:00,PJM,90208.0,89178.0
2022-02-11 20:00:00+00:00,PJM,89650.0,88979.0
2022-02-11 21:00:00+00:00,PJM,89437.0,90646.0
2022-02-11 22:00:00+00:00,PJM,89695.0,94094.0
2022-02-11 23:00:00+00:00,PJM,91258.0,95090.0
2022-02-12 00:00:00+00:00,PJM,93826.0,93504.0
2022-02-12 01:00:00+00:00,PJM,93179.0,91627.0
2022-02-12 02:00:00+00:00,PJM,91612.0,88820.0
2022-02-12 03:00:00+00:00,PJM,89265.0,85076.0
2022-02-12 04:00:00+00:00,PJM,86069.0,80908.0
2022-02-12 05:00:00+00:00,PJM,83637.0,78436.0
2022-02-12 06:00:00+00:00,PJM,81156.0,76013.0
2022-02-12 07:00:00+00:00,PJM,79525.0,75067.0
2022-02-12 08:00:00+00:00,PJM,79042.0,75002.0
2022-02-12 09:00:00+00:00,PJM,79052.0,75764.0
2022-02-12 10:00:00+00:00,PJM,79523.0,77929.0
2022-02-12 11:00:00+00:00,PJM,81457.0,81653.0
2022-02-12 12:00:00+00:00,PJM,83662.0,85190.0
2022-02-12 13:00:00+00:00,PJM,85650.0,87535.0
2022-02-12 14:00:00+00:00,PJM,87453.0,88510.0
2022-02-12 15:00:00+00:00,PJM,87907.0,88590.0
2022-02-12 16:00:00+00:00,PJM,87469.0,87913.0
2022-02-12 17:00:00+00:00,PJM,86873.0,87001.0
2022-02-12 18:00:00+00:00,PJM,85938.0,86144.0
2022-02-12 19:00:00+00:00,PJM,84909.0,85594.0
2022-02-12 20:00:00+00:00,PJM,84581.0,86061.0
2022-02-12 21:00:00+00:00,PJM,85038.0,88285.0
2022-02-12 22:00:00+00:00,PJM,86742.0,92357.0
2022-02-12 23:00:00+00:00,PJM,90220.0,94959.0
2022-02-13 00:00:00+00:00,PJM,93560.0,94675.0
2022-02-13 01:00:00+00:00,PJM,93490.0,93785.0
2022-02-13 02:00:00+00:00,PJM,92507.0,91768.0
2022-02-13 03:00:00+00:00,PJM,90582.0,89040.0
2022-02-13 04:00:00+00:00,PJM,88609.0,86067.0
2022-02-13 05:00:00+00:00,PJM,86047.0,83840.0
2022-02-13 06:00:00+00:00,PJM,84153.0,82342.0
2022-02-13 07:00:00+00:00,PJM,84266.0,81966.0
2022-02-13 08:00:00+00:00,PJM,84212.0,82127.0
2022-02-13 09:00:00+00:00,PJM,84567.0,83213.0
2022-02-13 10:00:00+00:00,PJM,85463.0,85083.0
2022-02-13 11:00:00+00:00,PJM,86268.0,87933.0
2022-02-13 12:00:00+00:00,PJM,88499.0,91384.0
2022-02-13 13:00:00+00:00,PJM,91716.0,93973.0
2022-02-13 14:00:00+00:00,PJM,95226.0,95226.0
2022-02-13 15:00:00+00:00,PJM,97854.0,95137.0
2022-02-13 16:00:00+00:00,PJM,98935.0,94827.0
2022-02-13 17:00:00+00:00,PJM,99594.0,94324.0
2022-02-13 18:00:00+00:00,PJM,99283.0,93668.0
2022-02-13 19:00:00+00:00,PJM,98917.0,93049.0
2022-02-13 20:00:00+00:00,PJM,98187.0,93780.0
2022-02-13 21:00:00+00:00,PJM,98699.0,96553.0
2022-02-13 22:00:00+00:00,PJM,100635.0,101560.0
2022-02-13 23:00:00+00:00,PJM,103977.0,104625.0
2022-02-14 00:00:00+00:00,PJM,106133.0,104888.0
2022-02-14 01:00:00+00:00,PJM,105104.0,104152.0
2022-02-14 02:00:00+00:00,PJM,104029.0,101875.0
2022-02-14 03:00:00+00:00,PJM,103071.0,98566.0
2022-02-14 04:00:00+00:00,PJM,101593.0,95426.0
2022-02-14 05:00:00+00:00,PJM,99244.0,94038.0
2022-02-14 06:00:00+00:00,PJM,98822.0,93528.0
2022-02-14 07:00:00+00:00,PJM,97755.0,94015.0
2022-02-14 08:00:00+00:00,PJM,97922.0,94784.0
2022-02-14 09:00:00+00:00,PJM,98716.0,97279.0
2022-02-14 10:00:00+00:00,PJM,100533.0,102440.0
2022-02-14 11:00:00+00:00,PJM,105353.0,109598.0
2022-02-14 12:00:00+00:00,PJM,113165.0,114857.0
2022-02-14 13:00:00+00:00,PJM,118347.0,115006.0
2022-02-14 14:00:00+00:00,PJM,118293.0,112420.0
2022-02-14 15:00:00+00:00,PJM,116454.0,109609.0
2022-02-14 16:00:00+00:00,PJM,114779.0,106968.0
2022-02-14 17:00:00+00:00,PJM,113618.0,104528.0
2022-02-14 18:00:00+00:00,PJM,112110.0,102682.0
2022-02-14 19:00:00+00:00,PJM,109853.0,101038.0
2022-02-14 20:00:00+00:00,PJM,107749.0,100944.0
2022-02-14 21:00:00+00:00,PJM,107429.0,103275.0
2022-02-14 22:00:00+00:00,PJM,108162.0,108816.0
2022-02-14 23:00:00+00:00,PJM,111681.0,113468.0
2022-02-15 00:00:00+00:00,PJM,116611.0,114184.0
2022-02-15 01:00:00+00:00,PJM,117023.0,113307.0
2022-02-15 02:00:00+00:00,PJM,115767.0,110643.0
2022-02-15 03:00:00+00:00,PJM,113122.0,106723.0
2022-02-15 04:00:00+00:00,PJM,109427.0,102999.0
2022-02-15 05:00:00+00:00,PJM,106384.0,100712.0
2022-02-15 06:00:00+00:00,PJM,104748.0,100963.0
2022-02-15 07:00:00+00:00,PJM,104474.0,100924.0
2022-02-15 08:00:00+00:00,PJM,105159.0,101743.0
2022-02-15 09:00:00+00:00,PJM,105770.0,104373.0
2022-02-15 10:00:00+00:00,PJM,107973.0,109674.0
2022-02-15 11:00:00+00:00,PJM,112751.0,117519.0
2022-02-15 12:00:00+00:00,PJM,120433.0,121945.0
2022-02-15 13:00:00+00:00,PJM,124411.0,119072.0
2022-02-15 14:00:00+00:00,PJM,120976.0,113466.0
2022-02-15 15:00:00+00:00,PJM,115032.0,108280.0
2022-02-15 16:00:00+00:00,PJM,110012.0,103840.0
2022-02-15 17:00:00+00:00,PJM,106262.0,100478.0
2022-02-15 18:00:00+00:00,PJM,104505.0,97919.0
2022-02-15 19:00:00+00:00,PJM,103038.0,96103.0
2022-02-15 20:00:00+00:00,PJM,101308.0,96095.0
2022-02-15 21:00:00+00:00,PJM,100745.0,98175.0
2022-02-15 22:00:00+00:00,PJM,101316.0,103206.0
2022-02-15 23:00:00+00:00,PJM,104655.0,107846.0
2022-02-16 00:00:00+00:00,PJM,109934.0,108620.0
2022-02-16 01:00:00+00:00,PJM,110600.0,107698.0
2022-02-16 02:00:00+00:00,PJM,109501.0,105047.0
2022-02-16 03:00:00+00:00,PJM,106703.0,100914.0
2022-02-16 04:00:00+00:00,PJM,102340.0,96784.0
2022-02-16 05:00:00+00:00,PJM,99145.0,93373.0
2022-02-16 06:00:00+00:00,PJM,97178.0,92775.0
2022-02-16 07:00:00+00:00,PJM,95599.0,91964.0
2022-02-16 08:00:00+00:00,PJM,95246.0,92320.0
2022-02-16 09:00:00+00:00,PJM,95602.0,94090.0
2022-02-16 10:00:00+00:00,PJM,96752.0,98634.0
2022-02-16 11:00:00+00:00,PJM,100304.0,105624.0
2022-02-16 12:00:00+00:00,PJM,107258.0,109746.0
2022-02-16 13:00:00+00:00,PJM,110986.0,107998.0
2022-02-16 14:00:00+00:00,PJM,108340.0,104240.0
2022-02-16 15:00:00+00:00,PJM,103629.0,100446.0
2022-02-16 16:00:00+00:00,PJM,99431.0,97184.0
2022-02-16 17:00:00+00:00,PJM,96518.0,94798.0
2022-02-16 18:00:00+00:00,PJM,95284.0,93015.0
2022-02-16 19:00:00+00:00,PJM,94083.0,91627.0
2022-02-16 20:00:00+00:00,PJM,93500.0,91159.0
2022-02-16 21:00:00+00:00,PJM,93709.0,92290.0
2022-02-16 22:00:00+00:00,PJM,93311.0,95572.0
2022-02-16 23:00:00+00:00,PJM,95524.0,97966.0
2022-02-17 00:00:00+00:00,PJM,98493.0,97184.0
2022-02-17 01:00:00+00:00,PJM,97930.0,95809.0
2022-02-17 02:00:00+00:00,PJM,95998.0,92824.0
2022-02-17 03:00:00+00:00,PJM,92545.0,88279.0
2022-02-17 04:00:00+00:00,PJM,88503.0,83871.0
2022-02-17 05:00:00+00:00,PJM,85620.0,80942.0
2022-02-17 06:00:00+00:00,PJM,82724.0,78504.0
2022-02-17 07:00:00+00:00,PJM,80920.0,77297.0
2022-02-17 08:00:00+00:00,PJM,80190.0,76910.0
2022-02-17 09:00:00+00:00,PJM,79939.0,78181.0
2022-02-17 10:00:00+00:00,PJM,80319.0,81825.0
2022-02-17 11:00:00+00:00,PJM,82683.0,88322.0
2022-02-17 12:00:00+00:00,PJM,88912.0,92584.0
2022-02-17 13:00:00+00:00,PJM,93003.0,93540.0
2022-02-17 14:00:00+00:00,PJM,93157.0,92857.0
2022-02-17 15:00:00+00:00,PJM,92573.0,92269.0
2022-02-17 16:00:00+00:00,PJM,92311.0,91617.0
2022-02-17 17:00:00+00:00,PJM,91298.0,90786.0
2022-02-17 18:00:00+00:00,PJM,91002.0,90334.0
2022-02-17 19:00:00+00:00,PJM,90879.0,89705.0
2022-02-17 20:00:00+00:00,PJM,91284.0,89584.0
2022-02-17 21:00:00+00:00,PJM,91964.0,90998.0
2022-02-17 22:00:00+00:00,PJM,92470.0,93619.0
2022-02-17 23:00:00+00:00,PJM,94724.0,94920.0
2022-02-18 00:00:00+00:00,PJM,96489.0,93968.0
2022-02-18 01:00:00+00:00,PJM,95614.0,92440.0
2022-02-18 02:00:00+00:00,PJM,93532.0,89329.0
2022-02-18 03:00:00+00:00,PJM,90418.0,84901.0
2022-02-18 04:00:00+00:00,PJM,87009.0,80433.0
2022-02-18 05:00:00+00:00,PJM,84012.0,77858.0
2022-02-18 06:00:00+00:00,PJM,82089.0,76229.0
2022-02-18 07:00:00+00:00,PJM,80759.0,75416.0
2022-02-18 08:00:00+00:00,PJM,80422.0,75469.0
2022-02-18 09:00:00+00:00,PJM,80076.0,77159.0
2022-02-18 10:00:00+00:00,PJM,79873.0,81361.0
2022-02-18 11:00:00+00:00,PJM,83010.0,88579.0
2022-02-18 12:00:00+00:00,PJM,89566.0,94293.0
2022-02-18 13:00:00+00:00,PJM,94898.0,96293.0
2022-02-18 14:00:00+00:00,PJM,97266.0,96615.0
2022-02-18 15:00:00+00:00,PJM,97763.0,96697.0
2022-02-18 16:00:00+00:00,PJM,97618.0,96018.0
2022-02-18 17:00:00+00:00,PJM,97331.0,95131.0
2022-02-18 18:00:00+00:00,PJM,96610.0,94197.0
2022-02-18 19:00:00+00:00,PJM,96117.0,93547.0
2022-02-18 20:00:00+00:00,PJM,95657.0,93540.0
2022-02-18 21:00:00+00:00,PJM,94695.0,95452.0
2022-02-18 22:00:00+00:00,PJM,95156.0,99473.0
2022-02-18 23:00:00+00:00,PJM,98763.0,101922.0
2022-02-19 00:00:00+00:00,PJM,103337.0,101437.0
2022-02-19 01:00:00+00:00,PJM,103991.0,100252.0
2022-02-19 02:00:00+00:00,PJM,103188.0,98330.0
2022-02-19 03:00:00+00:00,PJM,101487.0,95663.0
2022-02-19 04:00:00+00:00,PJM,98706.0,92663.0
2022-02-19 05:00:00+00:00,PJM,96197.0,90314.0
2022-02-19 06:00:00+00:00,PJM,93943.0,90028.0
2022-02-19 07:00:00+00:00,PJM,93406.0,89854.0
2022-02-19 08:00:00+00:00,PJM,94049.0,90290.0
2022-02-19 09:00:00+00:00,PJM,94441.0,91597.0
2022-02-19 10:00:00+00:00,PJM,94620.0,93924.0
2022-02-19 11:00:00+00:00,PJM,96197.0,97274.0
2022-02-19 12:00:00+00:00,PJM,99487.0,99995.0
2022-02-19 13:00:00+00:00,PJM,101829.0,100353.0
2022-02-19 14:00:00+00:00,PJM,100725.0,98148.0
2022-02-19 15:00:00+00:00,PJM,99265.0,95866.0
2022-02-19 16:00:00+00:00,PJM,98095.0,93607.0
2022-02-19 17:00:00+00:00,PJM,97423.0,91643.0
2022-02-19 18:00:00+00:00,PJM,96375.0,89955.0
2022-02-19 19:00:00+00:00,PJM,94983.0,89192.0
2022-02-19 20:00:00+00:00,PJM,94179.0,89837.0
2022-02-19 21:00:00+00:00,PJM,93946.0,92827.0
2022-02-19 22:00:00+00:00,PJM,94063.0,97717.0
2022-02-19 23:00:00+00:00,PJM,97970.0,102138.0
2022-02-20 00:00:00+00:00,PJM,103680.0,102825.0
2022-02-20 01:00:00+00:00,PJM,105315.0,103084.0
2022-02-20 02:00:00+00:00,PJM,105462.0,102227.0
2022-02-20 03:00:00+00:00,PJM,104317.0,100526.0
2022-02-20 04:00:00+00:00,PJM,102212.0,98342.0
2022-02-20 05:00:00+00:00,PJM,100192.0,96206.0
2022-02-20 06:00:00+00:00,PJM,98369.0,96077.0
2022-02-20 07:00:00+00:00,PJM,97487.0,95881.0
2022-02-20 08:00:00+00:00,PJM,97313.0,96366.0
2022-02-20 09:00:00+00:00,PJM,97735.0,97424.0
2022-02-20 10:00:00+00:00,PJM,98131.0,98957.0
2022-02-20 11:00:00+00:00,PJM,99832.0,101620.0
2022-02-20 12:00:00+00:00,PJM,102492.0,103911.0
2022-02-20 13:00:00+00:00,PJM,103894.0,103248.0
2022-02-20 14:00:00+00:00,PJM,101291.0,99656.0
2022-02-20 15:00:00+00:00,PJM,97993.0,95545.0
2022-02-20 16:00:00+00:00,PJM,94888.0,92011.0
2022-02-20 17:00:00+00:00,PJM,92921.0,89433.0
2022-02-20 18:00:00+00:00,PJM,91281.0,87160.0
2022-02-20 19:00:00+00:00,PJM,89281.0,85790.0
2022-02-20 20:00:00+00:00,PJM,87624.0,85795.0
2022-02-20 21:00:00+00:00,PJM,86822.0,88122.0
2022-02-20 22:00:00+00:00,PJM,87103.0,92937.0
2022-02-20 23:00:00+00:00,PJM,90338.0,96794.0
2022-02-21 00:00:00+00:00,PJM,95687.0,97278.0
2022-02-21 01:00:00+00:00,PJM,97425.0,96684.0
2022-02-21 02:00:00+00:00,PJM,96687.0,94582.0
2022-02-21 03:00:00+00:00,PJM,94588.0,91292.0
2022-02-21 04:00:00+00:00,PJM,91700.0,88156.0
2022-02-21 05:00:00+00:00,PJM,89537.0,86028.0
2022-02-21 06:00:00+00:00,PJM,87997.0,85047.0
2022-02-21 07:00:00+00:00,PJM,87764.0,84943.0
2022-02-21 08:00:00+00:00,PJM,87630.0,85640.0
2022-02-21 09:00:00+00:00,PJM,88313.0,87898.0
2022-02-21 10:00:00+00:00,PJM,89400.0,92525.0
2022-02-21 11:00:00+00:00,PJM,93092.0,99640.0
2022-02-21 12:00:00+00:00,PJM,98501.0,103580.0
2022-02-21 13:00:00+00:00,PJM,101666.0,102275.0
2022-02-21 14:00:00+00:00,PJM,99568.0,98581.0
2022-02-21 15:00:00+00:00,PJM,95678.0,95213.0
2022-02-21 16:00:00+00:00,PJM,92325.0,92320.0
